"","Label_index","SPL_ch1","Coef_ch1","Time_ch1","SPL_ch2","Coef_ch2","Time_ch2","SPL_ch3","Coef_ch3","Time_ch3","SPL_ch4","Coef_ch4","Time_ch4","SPL_ch5","Coef_ch5","Time_ch5","SPL_ch6","Coef_ch6","Time_ch6"
"210","tp_117",NA,NA,NA,NA,NA,NA,-61.7651549982528,-1.04091459309506,15.9195104166667,NA,NA,NA,-41.0245180655646,0.283926383151025,15.9148020833333,NA,NA,NA
"211","tp_155",NA,NA,NA,NA,NA,NA,-60.6357237671245,-0.864862951399053,20.87778125,-50.3189428650422,0.916798126291636,20.88246875,NA,NA,NA,NA,NA,NA
"212","tp_180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.1078888932015,-1.68381296202074,24.48184375,NA,NA,NA
"213","fp_202",NA,NA,NA,NA,NA,NA,-58.7282028738565,-1.18948896644874,27.0149479166667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","tp_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.518929831047,-3.70301147311986,1.45203125,-48.9567299118796,-3.54752305364953,1.46371875,NA,NA,NA
"215","tp_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.5860357702883,-0.703856650534924,2.29598958333333,-35.8242964588686,-0.746545439593488,2.28480208333333,-41.1469147408576,-0.736171578819207,2.28728125
"216","ch4_fp",NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.2059246259713,-0.920185180990982,2.51548958333333,NA,NA,NA,NA,NA,NA
"217","ch4_fp",NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.2554246029609,-3.5788445079331,29.01309375,NA,NA,NA,NA,NA,NA
"218","fp_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.0562991593607,-1.02750512405611,4.64457291666667,NA,NA,NA,NA,NA,NA
"219","tp_69",NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.4123757963806,0.140687486090361,8.77244791666667,-60.343609164816,0.136150321024697,8.77694791666667,NA,NA,NA
"220","fp_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.2925339137644,-1.41026694453253,10.2613020833333,NA,NA,NA,NA,NA,NA
"221","tp_94",NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.5008502837823,-0.200920494272894,12.26215625,NA,NA,NA,NA,NA,NA
"222","fp_61",NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.3155151286069,-1.37451984254955,14.3143854166667,NA,NA,NA,NA,NA,NA
"223","tp_121",NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.2703880726001,-3.10411021411027,16.3105729166667,NA,NA,NA,NA,NA,NA
"224","tp_147",NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.5115286689067,-0.381613215278097,20.08896875,NA,NA,NA,NA,NA,NA
"225","tp_160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.8738571908019,-1.15188045228608,22.01959375,NA,NA,NA
"226","tp_176",NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.7829068043646,-0.61106506698421,24.2302604166667,-37.8083512638356,-1.80732486373322,24.1791770833333,-42.497167904504,-0.647482050258055,24.19184375
"227","tp_183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.8596390627508,-0.577692286231781,0.39115625,NA,NA,NA
"228","tp_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.4761386730934,-0.623874099878621,3.50440625,NA,NA,NA
"229","tp_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.4619061694081,-2.64565706362012,5.39259375,NA,NA,NA
"230","tp_53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.6384623862923,-1.5442889128163,6.60569791666667,NA,NA,NA
"231","tp_57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.0931268715364,-1.30813249145045,7.29057291666667,NA,NA,NA
"232","tp_74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.6088611554913,-2.47799660318591,9.67526041666667,NA,NA,NA
"233","tp_89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.05930568992,-0.552004232934333,11.64503125,-53.3659345401192,-0.595077928254673,11.6519895833333
"234","tp_92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.3118152236296,-2.40911323863357,12.0567604166667,NA,NA,NA
"235","tp_101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.8082213767258,-0.513822485091503,13.2322604166667,-44.6755730472569,-0.638790239151036,13.21540625
"236","tp_123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.1856888002819,-1.55748209801969,16.4828854166667,NA,NA,NA
"237","tp_143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.1775972652264,-1.50326080693968,19.76828125,NA,NA,NA
"238","tp_175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.9221701200535,-0.129169697067886,23.9170729166667,NA,NA,NA
"239","tp_192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.6307322873356,-1.54112187931819,25.4081979166667,NA,NA,NA
"240","tp_209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.7514114313784,-3.46729803850349,26.7284895833333,NA,NA,NA
"241","tp_214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.7643455442731,-1.80526600982908,27.44840625,NA,NA,NA
"242","tp_222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.6762491402629,-2.77952106281345,29.31521875,NA,NA,NA
"243","tp_224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.1484448347332,-2.45525433220578,29.45303125,NA,NA,NA
"244","tp_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.272550898783,-2.37543908604329,6.36634375
"245","tp_163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.8468670723586,-0.445823508554081,22.29490625
